id_cliente,nome,estado,cidade,regiao,segmento,porte,data_cadastro
330,Patrícia Pereira,PE,Caruaru,Nordeste,B2B,Médio,2024-10-30
331,Camila Oliveira,RS,Caxias do Sul,Sul,B2B,Pequeno,2025-02-24
332,Amanda Carvalho,GO,Goiânia,Centro-Oeste,B2B,Pequeno,2024-07-28
333,Pedro Oliveira,SP,Ribeirão Preto,Sudeste,B2C,Médio,2024-03-27
334,Thiago Souza,CE,Juazeiro do Norte,Nordeste,B2B,Grande,2024-06-11
335,Larissa Silva,PE,Recife,Nordeste,B2B,Pequeno,2025-09-02
336,Thiago Carvalho,RJ,Campos dos Goytacazes,Sudeste,B2C,Grande,2023-09-10
337,Fernanda Almeida,CE,Fortaleza,Nordeste,B2C,Médio,2023-10-06
338,Carlos Souza,SP,Ribeirão Preto,Sudeste,B2B,Pequeno,2025-12-30
339,Larissa Santos,DF,Brasília,Centro-Oeste,B2B,Grande,2025-10-04
340,Pedro Pereira,ES,Cariacica,Sudeste,B2B,Grande,2023-07-05
341,Amanda Souza,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Grande,2024-11-12
342,Larissa Silva,GO,Anápolis,Centro-Oeste,B2B,Médio,2024-04-03
343,Camila Ribeiro,RJ,Niterói,Sudeste,B2B,Médio,2023-05-13
344,Juliana Costa,PE,Olinda,Nordeste,B2B,Grande,2024-12-03
345,Rafael Ribeiro,MS,Três Lagoas,Centro-Oeste,B2C,Grande,2025-02-11
346,Mariana Silva,MT,Rondonópolis,Centro-Oeste,B2C,Médio,2025-02-20
347,Juliana Gomes,SC,Chapecó,Sul,B2B,Grande,2025-06-13
348,Pedro Almeida,MG,Uberlândia,Sudeste,B2B,Grande,2024-04-22
349,Camila Gomes,PE,Caruaru,Nordeste,B2C,Médio,2024-04-02
350,João Almeida,ES,Serra,Sudeste,B2C,Grande,2024-06-14
351,Bruno Ribeiro,SC,Chapecó,Sul,B2C,Grande,2023-08-25
352,Felipe Carvalho,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Grande,2024-08-18
353,Renata Gomes,RS,Porto Alegre,Sul,B2C,Médio,2023-06-29
354,Patrícia Almeida,ES,Vitória,Sudeste,B2C,Grande,2023-08-17
355,Larissa Pereira,SP,Ribeirão Preto,Sudeste,B2C,Médio,2023-07-02
356,Mariana Santos,RJ,Rio de Janeiro,Sudeste,B2C,Médio,2024-11-27
357,  RAFAEL PEREIRA ,SP,Santos,Sudeste,B2C,Pequeno,2024-01-21
358,Patrícia Santos,MT,Sinop,Centro-Oeste,B2B,Pequeno,2023-08-26
359,Patrícia Carvalho,ES,Cariacica,Sudeste,B2B,Grande,2025-01-23
360,Amanda Almeida,PR,Londrina,Sul,B2B,Médio,2023-09-18
361,Mariana Silva,PR,Maringá,Sul,B2C,Pequeno,2024-10-03
362,Aline Costa,DF,Brasília,Centro-Oeste,B2B,Grande,2025-02-17
363,Bruno Gomes,PE,Olinda,Nordeste,B2C,Pequeno,2023-01-04
364,Carlos Costa,GO,Goiânia,Centro-Oeste,B2C,Pequeno,2024-09-28
365,Felipe Costa,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Médio,2023-05-07
366,Felipe Carvalho,MG,Belo Horizonte,Sudeste,B2C,Médio,2024-01-24
367,Felipe Ribeiro,MG,Juiz de Fora,Sudeste,B2B,Pequeno,2025-03-05
368,Lucas Ribeiro,MG,Belo Horizonte,Sudeste,B2B,Pequeno,2025-05-17
369,Carlos Souza,RS,Pelotas,Sul,B2B,Médio,2024-10-16
370,André Almeida,CE,Crato,Nordeste,B2C,Grande,2025-01-17
371,Aline Ribeiro,BA,Ilhéus,Nordeste,B2B,Médio,2023-09-16
372,André Gomes,CE,Crato,Nordeste,B2C,Pequeno,2025-11-30
373,Aline Gomes,SP,Campinas,Sudeste,B2B,Grande,2024-03-30
374,Lucas Souza,CE,Juazeiro do Norte,Nordeste,B2B,Pequeno,2023-08-07
375,Thiago Santos,RS,Caxias do Sul,Sul,B2B,Grande,2025-03-20
376,Fernanda Santos,DF,Brasília,Centro-Oeste,B2C,Pequeno,2023-01-19
377,Thiago Carvalho,SP,Ribeirão Preto,Sudeste,B2C,Grande,2025-08-01
378,Camila Gomes,CE,Fortaleza,Nordeste,B2C,Grande,2024-10-09
379,Renata Ribeiro,RS,Pelotas,Sul,B2B,Pequeno,2023-10-24
380,Camila Almeida,BA,Feira de Santana,Nordeste,B2B,Grande,2024-08-30
381,Renata Costa,CE,Crato,Nordeste,B2C,Médio,2024-03-24
382,Camila Gomes,RS,Santa Maria,Sul,B2C,Pequeno,2025-10-20
383,Felipe Pereira,MT,Rondonópolis,Centro-Oeste,B2C,Médio,2025-07-22
384,  felipe santos ,MG,Uberlândia,Sudeste,B2C,Pequeno,2023-10-29
385,Pedro Santos,MT,Várzea Grande,Centro-Oeste,B2C,Grande,2024-08-03
386,Mariana Souza,GO,Goiânia,Centro-Oeste,B2C,Grande,2023-10-26
387,Renata Oliveira,MG,Contagem,Sudeste,B2B,Grande,2023-03-12
388,Carlos Santos,GO,Goiânia,Centro-Oeste,B2C,Pequeno,2024-10-17
389,Aline Pereira,PA,Ananindeua,Norte,B2B,Médio,2024-09-24
390,Larissa Ribeiro,RJ,Petrópolis,Sudeste,B2B,Médio,2025-10-25
391,Amanda Pereira,MT,Cuiabá,Centro-Oeste,B2C,Pequeno,2023-09-10
392,Pedro Santos,RJ,Campos dos Goytacazes,Sudeste,B2C,Pequeno,2024-07-14
393,Thiago Santos,RJ,Niterói,Sudeste,B2B,Médio,2025-09-06
394,Camila Oliveira,BA,Vitória da Conquista,Nordeste,B2C,Médio,2024-03-17
395,Thiago Silva,MG,Contagem,Sudeste,B2C,Médio,2025-10-10
396,Renata Oliveira,PA,Belém,Norte,B2B,Médio,2024-08-19
397,Felipe Silva,GO,Goiânia,Centro-Oeste,B2B,Pequeno,2025-02-10
398,Mateus Ribeiro,RS,Santa Maria,Sul,B2B,Pequeno,2023-05-01
399,Thiago Oliveira,SP,Santos,Sudeste,B2C,Grande,2024-11-13
400,Aline Souza,RS,Santa Maria,Sul,B2B,Médio,2023-11-09
401,Lucas Carvalho,SP,São Paulo,Sudeste,B2C,Grande,2024-03-07
402,Thiago Gomes,MT,Cuiabá,Centro-Oeste,B2B,Pequeno,2024-04-05
403,Aline Gomes,PR,Londrina,Sul,B2B,Pequeno,2023-04-18
404,Mariana Oliveira,RS,Caxias do Sul,Sul,B2B,Grande,2024-01-02
405,Mateus Pereira,CE,Fortaleza,Nordeste,B2C,Médio,2025-09-25
406,Aline Souza,CE,Juazeiro do Norte,Nordeste,B2C,Médio,2025-03-13
407,Rafael Almeida,PE,Olinda,Nordeste,B2B,Médio,2024-09-04
408,Aline Souza,MG,Contagem,Sudeste,B2B,Médio,2023-11-23
409,Larissa Silva,SP,Santos,Sudeste,B2B,Grande,2023-02-14
410,João Oliveira,SP,Ribeirão Preto,Sudeste,B2C,Grande,2025-03-14
411,Larissa Pereira,ES,Cariacica,Sudeste,B2B,Pequeno,2024-11-22
412,Rafael Santos,DF,Brasília,Centro-Oeste,B2C,Médio,2025-05-15
413,Pedro Ribeiro,MG,Uberlândia,Sudeste,B2B,Médio,2025-08-27
414,Juliana Carvalho,BA,Vitória da Conquista,Nordeste,B2B,Médio,2024-12-14
415,Amanda Carvalho,PE,Caruaru,Nordeste,B2B,Grande,2025-03-12
416,André Ribeiro,BA,Vitória da Conquista,Nordeste,B2B,Médio,2025-03-11
417,Fernanda Gomes,MT,Sinop,Centro-Oeste,B2B,Grande,2023-05-28
418,Patrícia Pereira,MT,Rondonópolis,Centro-Oeste,B2B,Médio,2025-12-17
419,Larissa Almeida,BA,Salvador,Nordeste,B2C,Médio,2024-08-02
420,  Thiago Carvalho ,BA,Salvador,Nordeste,B2B,Pequeno,2024-08-01
421,Amanda Silva,PA,Ananindeua,Norte,B2C,Médio,2024-02-04
422,Amanda Souza,MG,Uberlândia,Sudeste,B2B,Médio,2025-03-17
423,Carlos Santos,BA,Vitória da Conquista,Nordeste,B2B,Pequeno,2023-07-19
424,Felipe Souza,CE,Fortaleza,Nordeste,B2C,Grande,2023-09-26
425,Bruno Santos,DF,Brasília,Centro-Oeste,B2B,Grande,2024-10-24
426,Bruno Ribeiro,DF,Brasília,Centro-Oeste,B2C,Médio,2023-04-21
427,Rafael Oliveira,RJ,Rio de Janeiro,Sudeste,B2C,Grande,2024-09-14
428,Lucas Almeida,PR,Maringá,Sul,B2B,Médio,2025-07-26
429,Patrícia Carvalho,MT,Cuiabá,Centro-Oeste,B2C,Pequeno,2023-12-02
430,Aline Pereira,SP,Santos,Sudeste,B2C,Pequeno,2023-10-09
431,Mateus Santos,ES,Vitória,Sudeste,B2B,Médio,2025-06-23
432,Thiago Pereira,MS,Dourados,Centro-Oeste,B2C,Pequeno,2025-09-15
433,Patrícia Souza,SP,Ribeirão Preto,Sudeste,B2B,Pequeno,2024-08-19
434,André Pereira,PR,Foz do Iguaçu,Sul,B2B,Médio,2023-10-24
435,Larissa Santos,ES,Serra,Sudeste,B2B,Médio,2024-03-05
436,Juliana Souza,PA,Ananindeua,norte,B2B,Pequeno,2024-03-22
437,Renata Santos,MG,Contagem,Sudeste,B2C,Grande,2024-02-05
438,João Pereira,RS,Santa Maria,Sul,B2B,Grande,2023-01-19
439,João Souza,MG,Contagem,Sudeste,B2B,Médio,2025-01-11
440,Mateus Oliveira,SP,Campinas,Sudeste,B2C,Médio,2023-07-28
441,Thiago Carvalho,SP,Campinas,Sudeste,B2B,Grande,2023-10-30
442,Larissa Pereira,ES,Cariacica,Sudeste,B2B,Pequeno,2025-02-10
443,Patrícia Souza,ES,Vila Velha,Sudeste,B2C,Grande,2025-05-24
444,Patrícia Pereira,MT,Várzea Grande,Centro-Oeste,B2C,Grande,2023-12-11
445,Fernanda Pereira,PA,Ananindeua,Norte,B2C,Grande,2023-04-26
446,Beatriz Ribeiro,MT,Rondonópolis,Centro-Oeste,B2C,Grande,2023-07-16
447,Aline Gomes,PR,Foz do Iguaçu,Sul,B2C,Médio,2024-12-29
448,Rafael Carvalho,BA,Feira de Santana,Nordeste,B2C,Médio,2025-08-28
449,Mateus Almeida,MG,Juiz de Fora,Sudeste,B2C,Pequeno,2024-01-03
450,Mariana Carvalho,ES,Vila Velha,Sudeste,B2B,Pequeno,2023-04-18
451,Felipe Silva,GO,Anápolis,Centro-Oeste,B2C,Pequeno,2023-08-29
452,Rafael Santos,PR,Curitiba,Sul,B2C,Pequeno,2025-11-21
453,Larissa Carvalho,CE,Fortaleza,Nordeste,B2C,Grande,2024-11-24
454,Lucas Pereira,PA,Belém,Norte,B2B,Médio,2025-06-07
455,Larissa Silva,SP,Campinas,Sudeste,B2B,Médio,2023-11-01
456,Bruno Gomes,MT,Sinop,Centro-Oeste,B2C,Pequeno,2025-04-07
457,  Beatriz Gomes ,PR,Foz do Iguaçu,Sul,B2C,Pequeno,2024-05-16
458,Felipe Oliveira,MS,Dourados,Centro-Oeste,B2C,Grande,2023-03-11
459,Larissa Almeida,MG,Belo Horizonte,Sudeste ,B2B,Grande,2023-09-01
460,Aline Souza,ES,Vila Velha,Sudeste,B2B,Pequeno,2024-05-08
461,Aline Costa,SP,Ribeirão Preto,Sudeste,B2C,Médio,2025-03-23
462,Juliana Costa,RS,Santa Maria,Sul,B2B,Médio,2025-09-27
463,Mariana Souza,MS,Corumbá,Centro-Oeste,B2C,Médio,2024-09-11
464,Bruno Costa,PA,Santarém,Norte,B2B,Pequeno,2023-12-20
465,Juliana Gomes,PR,Foz do Iguaçu,Sul,B2B,Médio,2025-02-07
466,Thiago Almeida,PE,Petrolina,Nordeste,B2C,Grande,2023-07-03
467,Renata Silva,SP,Ribeirão Preto,Sudeste,B2C,Grande,2025-08-07
468,Patrícia Souza,MG,Contagem,Sudeste,B2C,Pequeno,2025-02-21
469,Mariana Pereira,RJ,Petrópolis,Sudeste,B2C,Grande,2024-07-17
470,Mariana Souza,GO,Anápolis,Centro-Oeste,B2B,Pequeno,2025-06-30
471,Fernanda Ribeiro,SC,Joinville,Sul,B2B,Médio,2025-01-22
472,Lucas Ribeiro,MS,Corumbá,Centro-Oeste,B2B,Médio,2023-01-24
473,Patrícia Almeida,BA,Salvador,Nordeste,B2C,Médio,2023-09-03
474,Mateus Santos,SC,Chapecó,Sul,B2B,Grande,2023-08-27
475,Beatriz Costa,MG,Uberlândia,Sudeste,B2C,Pequeno,2023-06-19
476,Amanda Gomes,CE,Sobral,Nordeste,B2B,Médio,2023-09-07
477,Patrícia Silva,MT,Sinop,Centro-Oeste,B2C,Pequeno,2025-09-28
478,Carlos Pereira,CE,Sobral,Nordeste,B2C,Médio,2025-11-09
479,Renata Oliveira,RJ,Rio de Janeiro,Sudeste,B2B,Grande,2024-04-05
480,Thiago Gomes,MS,Campo Grande,Centro-Oeste,B2C,Grande,2023-02-17
481,Aline Souza,BA,Ilhéus,Nordeste,B2C,Pequeno,2025-09-09
482,Lucas Carvalho,PE,Caruaru,Nordeste,B2B,Grande,2024-07-14
483,André Oliveira,RJ,Rio de Janeiro,Sudeste,B2C,Grande,2023-07-13
484,Thiago Ribeiro,MS,Corumbá,Centro-Oeste,B2C,Pequeno,2024-01-06
485,Lucas Ribeiro,DF,Brasília,Centro-Oeste,B2C,Médio,2025-02-25
486,Juliana Souza,SC,Joinville,Sul,B2B,Grande,2025-09-18
487,André Souza,RJ,Petrópolis,Sudeste,B2B,Pequeno,2025-06-07
488,Patrícia Souza,SC,Chapecó,Sul,B2C,Grande,2024-09-03
489,João Gomes,SP,São Paulo,Sudeste,B2B,Grande,2023-09-14
490,Thiago Ribeiro,CE,Fortaleza,Nordeste,B2C,Grande,2023-07-23
491,Felipe Almeida,SP,Campinas,Sudeste,B2C,Grande,2024-10-28
492,Aline Gomes,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Pequeno,2023-05-11
493,André Gomes,DF,Brasília,Centro-Oeste,B2C,Pequeno,2024-01-14
494,Renata Oliveira,BA,Vitória da Conquista,Nordeste,B2C,Pequeno,2025-04-10
495,Fernanda Santos,PE,Recife,Nordeste,B2B,Grande,2023-02-10
496,Amanda Ribeiro,PA,Marabá,Norte,B2C,Grande,2025-03-17
497,João Souza,SC,Florianópolis,Sul,B2B,Grande,2025-12-21
498,Felipe Almeida,PE,Petrolina,Nordeste,B2B,Pequeno,2025-09-27
499,Mariana Ribeiro,SC,Chapecó,Sul,B2C,Grande,2023-05-11
500,Felipe Silva,MG,Contagem,Sudeste,B2C,Médio,2025-11-28
501,Thiago Pereira,RJ,Petrópolis,Sudeste,B2B,Grande,2023-09-12
502,Larissa Carvalho,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Médio,2024-02-29
503,Aline Oliveira,CE,Sobral,Nordeste,B2B,Grande,2023-08-29
504,Patrícia Ribeiro,PA,Marabá,Norte,B2C,Pequeno,2024-01-06
505,Aline Costa,ES,Serra,Sudeste,B2B,Grande,2024-01-04
506,Mariana Ribeiro,SC,Joinville,Sul,B2C,Médio,2023-01-11
507,Renata Almeida,PE,Recife,Nordeste,B2C,Médio,2025-07-04
508,Patrícia Costa,GO,Rio Verde,Centro-Oeste,B2C,Grande,2024-10-05
509,Carlos Santos,RS,Pelotas,Sul,B2B,Médio,2023-09-09
510,Larissa Almeida,PA,Belém,Norte,B2C,Médio,2023-03-22
511,André Almeida,RS,Santa Maria,Sul,B2C,Pequeno,2023-09-21
512,Mateus Costa,SP,Campinas,Sudeste,B2C,Grande,2024-02-27
513,Aline Almeida,CE,Fortaleza,Nordeste,B2C,Grande,2023-11-27
514,Fernanda Oliveira,MT,Rondonópolis,Centro-Oeste,B2C,Grande,2023-06-29
515,Aline Silva,MT,Cuiabá,Centro-Oeste,B2B,Médio,2024-06-09
516,João Ribeiro,ES,Serra,Sudeste,B2C,Grande,2023-03-13
517,Larissa Costa,MG,Contagem,Sudeste,B2C,Grande,2023-06-23
518,Pedro Gomes,PE,Recife,Nordeste,B2B,Pequeno,2023-09-13
519,Pedro Ribeiro,MS,Dourados,Centro-Oeste,B2C,Pequeno,2025-11-02
520,Patrícia Silva,ES,Vitória,Sudeste,B2B,Pequeno,2024-09-03
521,João Almeida,RJ,Petrópolis,Sudeste,B2C,Médio,2025-01-14
522,João Souza,RJ,Petrópolis,Sudeste,B2B,Grande,2023-12-18
523,Aline Pereira,PE,Olinda,Nordeste,B2B,Pequeno,2025-05-16
524,Mariana Carvalho,MS,Três Lagoas,Centro-Oeste,B2C,Pequeno,2023-01-01
525,Fernanda Souza,BA,Vitória da Conquista,Nordeste,B2C,Pequeno,2024-05-23
526,Mariana Ribeiro,MG,Juiz de Fora,Sudeste,B2C,Grande,2024-09-07
527,Fernanda Costa,GO,Goiânia,Centro-Oeste,B2B,Grande,2023-04-05
528,Aline Ribeiro,SC,Florianópolis,Sul,B2B,Grande,2025-11-29
529,Mateus Carvalho,MS,Dourados,Centro-Oeste,B2B,Médio,2024-08-23
530,Rafael Santos,MT,Várzea Grande,Centro-Oeste,B2C,Médio,2025-12-29
531,Thiago Santos,PA,Ananindeua,Norte,B2B,Pequeno,2025-06-30
532,Rafael Almeida,BA,Vitória da Conquista,Nordeste,B2B,Grande,2023-10-14
533,Pedro Souza,SC,Joinville,Sul,B2C,Pequeno,2025-10-01
534,Patrícia Oliveira,SC,Blumenau,Sul,B2B,Grande,2024-10-02
535,Thiago Silva,BA,Feira de Santana,Nordeste,B2B,Grande,2025-12-06
536,Mateus Costa,SP,Ribeirão Preto,Sudeste,B2C,Grande,2024-12-22
537,Mateus Pereira,RS,Caxias do Sul,Sul,B2B,Médio,2025-11-11
538,Camila Costa,SC,Florianópolis,Sul,B2C,Médio,2024-03-05
539,Juliana Oliveira,BA,Vitória da Conquista,Nordeste,B2C,Grande,2023-07-22
540,André Ribeiro,MS,Campo Grande,Centro-Oeste,B2C,Pequeno,2023-04-02
541,Juliana Carvalho,BA,Feira de Santana,Nordeste,B2C,Grande,2024-04-30
542,Bruno Oliveira,DF, brasília ,Centro-Oeste,B2C,Grande,2023-03-17
543,Bruno Souza,ES,Cariacica,Sudeste,B2B,Pequeno,2024-01-21
544,Amanda Almeida,PR,Foz do Iguaçu,Sul,B2B,Grande,2023-10-18
545,Amanda Santos,SP,Ribeirão Preto,Sudeste,B2C,Pequeno,2024-09-05
546,Aline Carvalho,CE,Juazeiro do Norte,Nordeste,B2C,Médio,2024-03-16
547,João Santos,PR,Foz do Iguaçu,Sul,B2B,Médio,2023-10-02
548,Patrícia Pereira,ES,Vila Velha,Sudeste,B2C,Pequeno,2024-03-18
549,Patrícia Pereira,ES,Vila Velha,Sudeste,B2C,Médio,2025-01-05
550,Lucas Gomes,ES,Serra,Sudeste,B2C,Médio,2024-07-22
551,Thiago Ribeiro,PR,Curitiba,Sul,B2B,Pequeno,2023-09-21
552,Bruno Souza,PE,Caruaru,Nordeste,B2B,Médio,2025-05-14
553,Patrícia Costa,RS,Porto Alegre,Sul,B2C,Grande,2023-06-02
554,Larissa Pereira,BA,Salvador,Nordeste,B2C,Grande,2024-06-06
555,Juliana Pereira,PA,Santarém,Norte,B2B,Pequeno,2024-06-17
556,Patrícia Pereira,RS,Santa Maria,Sul,B2B,Médio,2025-02-20
557,Carlos Almeida,MT,Sinop,Centro-Oeste,B2C,Grande,2023-12-01
558,Aline Souza,MS,Corumbá,Centro-Oeste,B2C,Grande,2025-03-30
559,André Almeida,MG,Juiz de Fora,Sudeste,B2B,Médio,2025-07-23
560,Larissa Costa,PE,Petrolina,Nordeste,B2B,Médio,2023-06-20
561,Larissa Pereira,CE,Juazeiro do Norte,Nordeste,B2B,Grande,2024-06-04
562,Thiago Silva,RS,Santa Maria,Sul,B2C,Grande,2025-05-21
563,Fernanda Pereira,PA,Ananindeua,Norte,B2B,Pequeno,2023-10-21
564,Lucas Carvalho,RJ,Campos dos Goytacazes,Sudeste,B2C,Pequeno,2024-02-22
565,Mateus Carvalho,ES,Serra,Sudeste,B2B,Grande,2023-05-25
566,Aline Pereira,SC,Joinville,Sul,B2B,Pequeno,2024-07-05
567,André Carvalho,MT,Sinop,Centro-Oeste,B2B,Grande,2024-01-30
568,Camila Santos,MG,Belo Horizonte,Sudeste,B2B,Grande,2025-02-01
569,Carlos Carvalho,SP,Santos,Sudeste,B2C,Pequeno,2025-11-13
570,Felipe Oliveira,CE,Crato,Nordeste,B2C,Pequeno,2023-12-02
571,Pedro Silva,MS,Corumbá,Centro-Oeste,B2B,Médio,2025-05-09
572,  THIAGO GOMES ,MG,Juiz de Fora,Sudeste,B2C,Médio,2023-11-11
573,Mateus Carvalho,ES,Vitória,Sudeste,B2B,Médio,2024-10-09
574,Camila Oliveira,SC,Florianópolis,Sul,B2B,Grande,2025-06-07
575,Rafael Pereira,PE,Caruaru,Nordeste,B2B,Pequeno,2025-02-15
576,Mariana Almeida,SC,Chapecó,Sul,B2B,Grande,2023-02-23
577,Bruno Santos,PR,Maringá,Sul,B2C,Pequeno,2024-05-21
578,João Ribeiro,SC,Blumenau,Sul,B2B,Grande,2023-06-08
579,Camila Ribeiro,PR,Maringá,Sul,B2B,Médio,2024-07-07
580,Beatriz Pereira,MT,Rondonópolis,Centro-Oeste,B2C,Médio,2023-09-13
581,Bruno Pereira,PE,Recife,Nordeste,B2B,Médio,2025-12-24
582,Aline Pereira,MS,Três Lagoas,Centro-Oeste,B2B,Grande,2023-08-14
583,Mariana Souza,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Pequeno,2025-04-13
584,Patrícia Souza,ES,Cariacica,Sudeste,B2C,Pequeno,2023-05-16
585,João Santos,PR,Londrina,Sul,B2B,Médio,2024-11-05
586,Fernanda Ribeiro,SP,Campinas,Sudeste,B2C,Médio,2023-07-02
587,Camila Souza,SC,Blumenau,Sul,B2B,Médio,2025-01-13
588,Fernanda Silva,SC,Joinville,Sul,B2B,Médio,2024-11-14
589,Felipe Ribeiro,SP,Santos,Sudeste,B2C,Pequeno,2024-07-13
590,Pedro Gomes,MS,Campo Grande,Centro-Oeste,B2B,Grande,2023-10-27
591,Camila Pereira,RJ,Rio de Janeiro,Sudeste,B2B,Grande,2024-04-07
592,Larissa Almeida,MT,Cuiabá,Centro-Oeste,B2C,Grande,2024-07-14
593,Camila Souza,BA,Salvador,Nordeste,B2C,Grande,2023-01-21
594,André Gomes,GO,Aparecida de Goiânia,Centro-Oeste,B2C,Médio,2023-07-20
595,Lucas Carvalho,CE,Fortaleza,Nordeste,B2C,Médio,2025-02-11
596,Renata Costa,PA,Belém,Norte,B2C,Médio,2024-03-31
597,Amanda Santos,PR,Foz do Iguaçu,Sul,B2B,Grande,2025-02-14
598,Rafael Gomes,SP,Santos,Sudeste,B2C,Médio,2023-08-04
599,Thiago Almeida,PA,Santarém,Norte,B2B,Médio,2023-09-10
600,Pedro Oliveira,PE,Caruaru,Nordeste,B2B,Pequeno,2023-12-26
601,Mateus Silva,MS,Três Lagoas,Centro-Oeste,B2B,Pequeno,2025-12-14
602,Thiago Gomes,PR,Londrina,Sul,B2C,Médio,2024-09-19
603,Pedro Souza,BA,Salvador,Nordeste,B2C,Pequeno,2025-09-29
604,André Ribeiro,PA,Belém,Norte,B2B,Pequeno,2023-07-15
605,João Almeida,PE,Recife,Nordeste,B2C,Médio,2025-12-19
606,Patrícia Costa,MG,Belo Horizonte,Sudeste,B2C,Médio,2024-12-15
607,Renata Almeida,ES,Vila Velha,Sudeste,B2C,Médio,2024-07-31
608,Larissa Oliveira,SC,Florianópolis,Sul,B2C,Médio,2024-07-09
609,Juliana Souza,MG,Belo Horizonte,Sudeste,B2B,Grande,2023-07-22
610,Aline Carvalho,PR,Curitiba,Sul,B2B,Grande,2023-04-09
611,Juliana Pereira,BA,Feira de Santana,Nordeste,B2C,Médio,2023-12-16
612,Mateus Costa,GO,Aparecida de Goiânia,Centro-Oeste,B2B,Pequeno,2024-10-13
613,Carlos Gomes,PA,Santarém,Norte,B2C,Médio,2025-03-08
614,Patrícia Santos,MT,Cuiabá,Centro-Oeste,B2C,Médio,2024-01-06
615,Camila Souza,ES,Vila Velha,Sudeste,B2B,Pequeno,2024-12-07
616,Camila Ribeiro,PR,Maringá,Sul,B2B,Grande,2025-12-24
617,Camila Silva,MS,Três Lagoas,Centro-Oeste,B2B,Médio,2025-04-04
618,Fernanda Pereira,SP,Ribeirão Preto,Sudeste,B2C,Médio,2025-09-03
619,Carlos Souza,MT,Cuiabá,Centro-Oeste,B2B,Grande,2023-09-19
620,Patrícia Souza,MT,Sinop,Centro-Oeste,B2C,Grande,2024-06-14
621,Carlos Carvalho,MT,Rondonópolis,Centro-Oeste,B2B,Pequeno,2023-01-20
622,Lucas Silva,RS,Santa Maria,Sul,B2B,Grande,2025-11-17
623,Mariana Santos,PR,Maringá,Sul,B2C,Grande,2023-11-15
624,João Carvalho,ES,Serra,Sudeste,B2C,Grande,2023-09-16
625,Carlos Souza,SC,Joinville,Sul,B2C,Pequeno,2023-10-20
626,Renata Santos,SC,Florianópolis,Sul,B2C,Grande,2025-02-14
627,Larissa Santos,PR,Maringá,SUL,B2C,Grande,2024-07-01
628,André Costa,PE,Recife,Nordeste,B2C,Pequeno,2023-04-19
629,João Carvalho,RS,Santa Maria,Sul,B2C,Grande,2025-01-28
630,Lucas Pereira,SP,Ribeirão Preto,Sudeste,B2C,Grande,2024-05-25
631,João Oliveira,MT,Rondonópolis,Centro-Oeste,B2B,Pequeno,2025-05-06
632,Renata Pereira,MT,Cuiabá,Centro-Oeste,B2C,Médio,2025-07-26
633,Bruno Souza,PR,Maringá,Sul,B2C,Pequeno,2024-01-10
634,Lucas Oliveira,PE,Caruaru,Nordeste,B2B,Grande,2025-06-17
635,Lucas Costa,SC,Joinville,Sul,B2C,Grande,2024-12-25
636,André Carvalho,SC,Chapecó,Sul,B2B,Grande,2025-08-17
637,Mariana Silva,BA,Salvador,Nordeste,B2B,Pequeno,2025-10-25
638,Bruno Pereira,PR,Foz do Iguaçu,Sul,B2C,Grande,2024-08-10
639,Mateus Oliveira,RS,Caxias do Sul,Sul,B2B,Grande,2024-07-18
640,Juliana Ribeiro,RJ,Campos dos Goytacazes,Sudeste,B2C,Pequeno,2025-05-26
641,Pedro Souza,RS,Caxias do Sul,Sul,B2B,Médio,2025-12-02
642,Aline Gomes,MS,Corumbá,Centro-Oeste,B2B,Médio,2024-04-13
643,Camila Ribeiro,SC,Florianópolis,Sul,B2B,Grande,2024-09-17
644,Larissa Souza,SC,Joinville,Sul,B2C,Pequeno,2023-06-28
645,Patrícia Ribeiro,MG,Contagem,Sudeste,B2C,Grande,2024-09-17
646,André Carvalho,SC,Joinville,Sul,B2B,Pequeno,2025-04-12
647,Mateus Ribeiro,SP,São Paulo,Sudeste,B2B,Pequeno,2024-10-02
648,Thiago Gomes,CE,Crato,Nordeste,B2C,Médio,2023-07-04
649,Lucas Silva,PR,Maringá,Sul,B2C,Médio,2023-06-12
650,Aline Almeida,PA,Belém,Norte,B2B,Pequeno,2023-06-07
651,Juliana Souza,RS,Porto Alegre,Sul,B2B,Grande,2024-05-06
652,Aline Gomes,CE,Fortaleza,Nordeste,B2C,Médio,2023-07-11
653,Rafael Souza,PE,Recife,Nordeste,B2C,Grande,2023-12-05
654,Mariana Carvalho,RJ,Petrópolis,Sudeste,B2C,Médio,2023-04-28
655,João Souza,SP,Ribeirão Preto,Sudeste,B2C,Médio,2023-06-23
656,João Pereira,ES,Vitória,Sudeste,B2C,Grande,2024-08-08
657,Amanda Carvalho,DF,Brasília,Centro-Oeste,B2B,Médio,2025-10-06
658,Renata Costa,RS,Caxias do Sul,Sul,B2C,Médio,2023-01-22
659,Fernanda Carvalho,CE,Fortaleza,Nordeste,B2B,Grande,2025-05-18
